# gamma:17, k:50, p:0.010
0.03	2	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00177468	0.00193872	0.00209069	0.00223088	0.00235958	0.00247706	0.00258361	0.00267947	0.00276489	0.00284013	0.00290541	0.00296097	0.00300701	0.00304376	0.00307142	0.00309018	0.00310022	0.00310167	0.00308089	0.00305640	0.00302851	0.00299747	0.00296355	0.00292701	0.00288809	0.00284704	0.00280408	0.00275943	0.00271330	0.00266592	0.00261747	0.00256816	0.00251816	0.00251816
0.04	2	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00200454	0.00220600	0.00238936	0.00255518	0.00270394	0.00283615	0.00295227	0.00305274	0.00313800	0.00320846	0.00326452	0.00330654	0.00333490	0.00334994	0.00335199	0.00334138	0.00331838	0.00328324	0.00323066	0.00317472	0.00311580	0.00305426	0.00299044	0.00292466	0.00285725	0.00278851	0.00271872	0.00264817	0.00257713	0.00250585	0.00243458	0.00236355	0.00229301	0.00229301
0.05	2	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00211939	0.00234949	0.00255580	0.00273915	0.00290031	0.00303999	0.00315890	0.00325770	0.00333701	0.00339742	0.00343950	0.00346379	0.00347079	0.00346099	0.00343485	0.00339280	0.00333525	0.00326254	0.00318136	0.00309793	0.00301266	0.00292592	0.00283809	0.00274950	0.00266050	0.00257140	0.00248249	0.00239408	0.00230643	0.00221981	0.00213449	0.00205070	0.00196868	0.00196868
0.10	2	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00178838	0.00205486	0.00228224	0.00247276	0.00262840	0.00275099	0.00284215	0.00290336	0.00293595	0.00294114	0.00292002	0.00287360	0.00280279	0.00270841	0.00259122	0.00245192	0.00229114	0.00210946	0.00197830	0.00185307	0.00173343	0.00161909	0.00150982	0.00140543	0.00130578	0.00121076	0.00112029	0.00103434	0.00095289	0.00087596	0.00080359	0.00073583	0.00067276	0.00067276
0.20	2	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00054644	0.00067227	0.00077553	0.00085842	0.00092271	0.00096983	0.00100093	0.00101695	0.00101866	0.00100669	0.00098155	0.00094368	0.00089345	0.00083118	0.00075712	0.00067152	0.00057459	0.00046650	0.00041905	0.00037762	0.00034091	0.00030795	0.00027801	0.00025054	0.00022513	0.00020151	0.00017951	0.00015901	0.00013997	0.00012238	0.00010629	0.00009176	0.00007888	0.00007888
0.01	3	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00122958	0.00132337	0.00141434	0.00150253	0.00158798	0.00167074	0.00175084	0.00182833	0.00190323	0.00197560	0.00204546	0.00211286	0.00217782	0.00224039	0.00230059	0.00235846	0.00241401	0.00246724	0.00249987	0.00253012	0.00255806	0.00258375	0.00260726	0.00262866	0.00264800	0.00266536	0.00268080	0.00269436	0.00270612	0.00271612	0.00272444	0.00273112	0.00273621	0.00273621
0.02	3	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00208720	0.00226316	0.00242960	0.00258673	0.00273471	0.00287374	0.00300399	0.00312562	0.00323880	0.00334370	0.00344048	0.00352928	0.00361025	0.00368355	0.00374931	0.00380765	0.00385868	0.00390243	0.00391449	0.00392197	0.00392509	0.00392409	0.00391918	0.00391058	0.00389850	0.00388316	0.00386475	0.00384346	0.00381949	0.00379302	0.00376423	0.00373330	0.00370040	0.00370040
0.03	3	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00265448	0.00289955	0.00312658	0.00333602	0.00352831	0.00370385	0.00386305	0.00400630	0.00413398	0.00424645	0.00434406	0.00442715	0.00449605	0.00455107	0.00459252	0.00462067	0.00463577	0.00463795	0.00460728	0.00457109	0.00452981	0.00448385	0.00443359	0.00437942	0.00432170	0.00426079	0.00419703	0.00413075	0.00406227	0.00399189	0.00391992	0.00384665	0.00377235	0.00377235
0.04	3	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00299720	0.00329794	0.00357169	0.00381923	0.00404133	0.00423872	0.00441210	0.00456214	0.00468948	0.00479475	0.00487853	0.00494140	0.00498388	0.00500651	0.00500978	0.00499415	0.00496003	0.00490770	0.00482971	0.00474671	0.00465926	0.00456790	0.00447313	0.00437544	0.00427530	0.00417317	0.00406947	0.00396461	0.00385901	0.00375304	0.00364706	0.00354144	0.00343651	0.00343651
0.05	3	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00316834	0.00351169	0.00381955	0.00409313	0.00433359	0.00454202	0.00471946	0.00486689	0.00498526	0.00507546	0.00513833	0.00517469	0.00518529	0.00517086	0.00513210	0.00506964	0.00498408	0.00487584	0.00475525	0.00463130	0.00450458	0.00437566	0.00424510	0.00411341	0.00398107	0.00384857	0.00371635	0.00358483	0.00345445	0.00332558	0.00319860	0.00307389	0.00295180	0.00295180
0.10	3	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00267492	0.00307269	0.00341199	0.00369617	0.00392822	0.00411087	0.00424657	0.00433756	0.00438585	0.00439326	0.00436147	0.00429199	0.00418620	0.00404536	0.00387062	0.00366304	0.00342358	0.00315310	0.00295748	0.00277065	0.00259214	0.00242152	0.00225845	0.00210266	0.00195394	0.00181213	0.00167713	0.00154887	0.00142734	0.00131254	0.00120454	0.00110341	0.00100926	0.00100926
0.20	3	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00081894	0.00100737	0.00116195	0.00128597	0.00138211	0.00145252	0.00149892	0.00152273	0.00152512	0.00150703	0.00146925	0.00141245	0.00133718	0.00124392	0.00113308	0.00100502	0.00086005	0.00069847	0.00062738	0.00056528	0.00051027	0.00046089	0.00041603	0.00037487	0.00033682	0.00030146	0.00026853	0.00023786	0.00020938	0.00018308	0.00015902	0.00013729	0.00011803	0.00011803
0.01	4	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00163730	0.00176214	0.00188322	0.00200061	0.00211435	0.00222451	0.00233113	0.00243427	0.00253397	0.00263030	0.00272329	0.00281299	0.00289947	0.00298274	0.00306287	0.00313989	0.00321381	0.00328458	0.00332807	0.00336840	0.00340565	0.00343992	0.00347129	0.00349985	0.00352569	0.00354889	0.00356952	0.00358768	0.00360343	0.00361685	0.00362803	0.00363703	0.00364393	0.00364393
0.02	4	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00277675	0.00301064	0.00323190	0.00344077	0.00363749	0.00382232	0.00399547	0.00415718	0.00430767	0.00444716	0.00457584	0.00469394	0.00480164	0.00489913	0.00498660	0.00506420	0.00513206	0.00519012	0.00520643	0.00521664	0.00522108	0.00522004	0.00521382	0.00520271	0.00518699	0.00516694	0.00514280	0.00511486	0.00508335	0.00504852	0.00501062	0.00496987	0.00492650	0.00492650
0.03	4	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00352930	0.00385473	0.00415622	0.00443436	0.00468972	0.00492287	0.00513433	0.00532462	0.00549425	0.00564369	0.00577342	0.00588388	0.00597552	0.00604875	0.00610396	0.00614152	0.00616172	0.00616463	0.00612439	0.00607685	0.00602256	0.00596207	0.00589588	0.00582450	0.00574841	0.00566809	0.00558398	0.00549653	0.00540614	0.00531323	0.00521820	0.00512142	0.00502328	0.00502328
0.04	4	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00398350	0.00438259	0.00474585	0.00507434	0.00536909	0.00563105	0.00586117	0.00606033	0.00622940	0.00636920	0.00648052	0.00656411	0.00662069	0.00665096	0.00665556	0.00663512	0.00659013	0.00652086	0.00641804	0.00630857	0.00619320	0.00607264	0.00594755	0.00581858	0.00568636	0.00555148	0.00541451	0.00527599	0.00513646	0.00499641	0.00485635	0.00471672	0.00457799	0.00457799
0.05	4	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00421019	0.00466562	0.00507396	0.00543682	0.00575575	0.00603220	0.00626755	0.00646312	0.00662016	0.00673987	0.00682338	0.00687175	0.00688602	0.00686716	0.00681607	0.00673361	0.00662054	0.00647732	0.00631810	0.00615440	0.00598701	0.00581671	0.00564419	0.00547016	0.00529526	0.00512012	0.00494532	0.00477144	0.00459902	0.00442858	0.00426063	0.00409564	0.00393408	0.00393408
0.10	4	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00355639	0.00408417	0.00453423	0.00491101	0.00521854	0.00546045	0.00564003	0.00576026	0.00582384	0.00583325	0.00579072	0.00569828	0.00555780	0.00537098	0.00513938	0.00486443	0.00454741	0.00418946	0.00393012	0.00368238	0.00344562	0.00321930	0.00300298	0.00279632	0.00259903	0.00241091	0.00223183	0.00206170	0.00190049	0.00174822	0.00160495	0.00147079	0.00134586	0.00134586
0.20	4	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00109097	0.00134179	0.00154747	0.00171243	0.00184022	0.00193372	0.00199526	0.00202672	0.00202967	0.00200538	0.00195493	0.00187919	0.00177892	0.00165478	0.00150731	0.00133701	0.00114431	0.00092960	0.00083491	0.00075219	0.00067891	0.00061313	0.00055339	0.00049858	0.00044793	0.00040088	0.00035707	0.00031628	0.00027841	0.00024345	0.00021147	0.00018260	0.00015700	0.00015700
0.01	5	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00204395	0.00219973	0.00235083	0.00249731	0.00263925	0.00277671	0.00290976	0.00303846	0.00316288	0.00328308	0.00339913	0.00351107	0.00361897	0.00372289	0.00382288	0.00391896	0.00401117	0.00409940	0.00415374	0.00420414	0.00425071	0.00429356	0.00433281	0.00436855	0.00440090	0.00442996	0.00445583	0.00447860	0.00449838	0.00451527	0.00452935	0.00454072	0.00454947	0.00454947
0.02	5	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00346323	0.00375471	0.00403043	0.00429073	0.00453591	0.00476626	0.00498207	0.00518364	0.00537122	0.00554510	0.00570553	0.00585277	0.00598705	0.00610863	0.00621771	0.00631448	0.00639907	0.00647133	0.00649197	0.00650504	0.00651092	0.00651000	0.00650265	0.00648920	0.00647003	0.00644545	0.00641581	0.00638142	0.00634259	0.00629964	0.00625285	0.00620252	0.00614893	0.00614893
0.03	5	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00439917	0.00480430	0.00517964	0.00552593	0.00584387	0.00613417	0.00639749	0.00663447	0.00684574	0.00703191	0.00719355	0.00733124	0.00744550	0.00753687	0.00760582	0.00765279	0.00767813	0.00768178	0.00763231	0.00757376	0.00750683	0.00743219	0.00735047	0.00726229	0.00716827	0.00706897	0.00696496	0.00685677	0.00674493	0.00662995	0.00651231	0.00639249	0.00627094	0.00627094
0.04	5	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00496349	0.00545998	0.00591190	0.00632058	0.00668728	0.00701322	0.00729956	0.00754741	0.00775785	0.00793191	0.00807057	0.00817477	0.00824542	0.00828337	0.00828945	0.00826438	0.00820878	0.00812283	0.00799574	0.00786040	0.00771771	0.00756855	0.00741377	0.00725416	0.00709049	0.00692349	0.00675388	0.00658233	0.00640949	0.00623599	0.00606243	0.00588939	0.00571742	0.00571742
0.05	5	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00524498	0.00581132	0.00631909	0.00677030	0.00716687	0.00751062	0.00780328	0.00804650	0.00824183	0.00839078	0.00849476	0.00855512	0.00857313	0.00855000	0.00848688	0.00838483	0.00824475	0.00806711	0.00787002	0.00766734	0.00746006	0.00724914	0.00703544	0.00681984	0.00660313	0.00638608	0.00616944	0.00595391	0.00574016	0.00552884	0.00532056	0.00511592	0.00491549	0.00491549
0.10	5	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00443284	0.00508934	0.00564900	0.00611736	0.00649945	0.00679982	0.00702260	0.00717155	0.00725005	0.00726122	0.00720787	0.00709259	0.00691771	0.00668540	0.00639763	0.00605619	0.00566272	0.00521863	0.00489631	0.00458833	0.00429394	0.00401250	0.00374348	0.00348646	0.00324110	0.00300715	0.00278444	0.00257287	0.00237239	0.00218303	0.00200486	0.00183798	0.00168257	0.00168257
0.20	5	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00136253	0.00167552	0.00193209	0.00213778	0.00229703	0.00241345	0.00248995	0.00252893	0.00253232	0.00250176	0.00243858	0.00234390	0.00221869	0.00206376	0.00187983	0.00166751	0.00142737	0.00115989	0.00104165	0.00093835	0.00084683	0.00076469	0.00069010	0.00062169	0.00055848	0.00049978	0.00044514	0.00039427	0.00034706	0.00030350	0.00026365	0.00022768	0.00019579	0.00019579
0.01	10	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00406129	0.00437021	0.00466984	0.00496032	0.00524179	0.00551439	0.00577824	0.00603347	0.00628022	0.00651860	0.00674873	0.00697073	0.00718470	0.00739076	0.00758897	0.00777937	0.00796190	0.00813600	0.00824445	0.00834516	0.00843834	0.00852421	0.00860298	0.00867487	0.00874008	0.00879882	0.00885127	0.00889764	0.00893812	0.00897290	0.00900216	0.00902609	0.00904486	0.00904486
0.02	10	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00685010	0.00742421	0.00796737	0.00848021	0.00896332	0.00941730	0.00984272	0.01024014	0.01061011	0.01095315	0.01126978	0.01156049	0.01182576	0.01206602	0.01228166	0.01247296	0.01263991	0.01278135	0.01282518	0.01285428	0.01286940	0.01287126	0.01286057	0.01283802	0.01280428	0.01276000	0.01270582	0.01264235	0.01257021	0.01248997	0.01240222	0.01230750	0.01220637	0.01220637
